servert,return,case,BTC-USD,BTC-EUR,BCH-USD,BCH-EUR,BCH-BTC
1565933744614000.0,1.0009,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933744657000.0,1.00081,3.0,0.0,1.0,0.0,-1.0,1.0
1565933744657000.0,1.00088,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933744765000.0,1.00114,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933744780000.0,1.00104,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933744791000.0,1.001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933744798000.0,1.00051,3.0,0.0,1.0,0.0,-1.0,1.0
1565933744923000.0,1.00115,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745206000.0,1.00002,2.0,-1.0,0.0,1.0,0.0,-1.0
1565933745206000.0,1.00118,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745254000.0,1.00083,3.0,0.0,1.0,0.0,-1.0,1.0
1565933745391000.0,1.00084,3.0,0.0,1.0,0.0,-1.0,1.0
1565933745391000.0,1.00119,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745490000.0,1.00085,3.0,0.0,1.0,0.0,-1.0,1.0
1565933745493000.0,1.00116,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745493000.0,1.00073,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745549000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745549000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745569000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745570000.0,1.00035,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745576000.0,1.00062,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745582000.0,1.00086,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745592000.0,1.00013,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745638000.0,1.00002,1.0,1.0,0.0,-1.0,0.0,1.0
1565933745638000.0,1.00085,3.0,0.0,1.0,0.0,-1.0,1.0
1565933745676000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933745876000.0,1.00016,1.0,1.0,0.0,-1.0,0.0,1.0
1565933745953000.0,1.00032,1.0,1.0,0.0,-1.0,0.0,1.0
1565933746344000.0,1.00003,1.0,1.0,0.0,-1.0,0.0,1.0
1565933746449000.0,1.00019,1.0,1.0,0.0,-1.0,0.0,1.0
1565933746518000.0,1.00022,1.0,1.0,0.0,-1.0,0.0,1.0
1565933746549000.0,1.00105,1.0,1.0,0.0,-1.0,0.0,1.0
1565933746642000.0,1.0001,1.0,1.0,0.0,-1.0,0.0,1.0
1565933751727000.0,1.0001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933751799000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933752533000.0,1.00013,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933752566000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933752653000.0,1.00017,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933752657000.0,1.00043,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933752926000.0,1.00046,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933752991000.0,1.00047,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933753310000.0,1.00044,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933753216000.0,1.0005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933753430000.0,1.00045,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933753447000.0,1.00002,3.0,0.0,1.0,0.0,-1.0,1.0
1565933753786000.0,1.00003,3.0,0.0,1.0,0.0,-1.0,1.0
1565933753798000.0,1.00073,3.0,0.0,1.0,0.0,-1.0,1.0
1565933753798000.0,1.00117,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933753798000.0,1.0013,3.0,0.0,1.0,0.0,-1.0,1.0
1565933753798000.0,1.00173,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933753844000.0,1.00147,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755109000.0,1.00167,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755122000.0,1.0017,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755182000.0,1.00174,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755242000.0,1.00177,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755371000.0,1.00178,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755517000.0,1.00196,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755556000.0,1.00199,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755799000.0,1.00219,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755801000.0,1.0013,3.0,0.0,1.0,0.0,-1.0,1.0
1565933755825000.0,1.00223,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755927000.0,1.00228,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933755943000.0,1.00232,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933756413000.0,1.00229,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933757282000.0,1.00131,3.0,0.0,1.0,0.0,-1.0,1.0
1565933757889000.0,1.0023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933757952000.0,1.00231,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933757974000.0,1.00235,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933758290000.0,1.00236,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933758433000.0,1.0027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933758508000.0,1.00295,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933758748000.0,1.0013,3.0,0.0,1.0,0.0,-1.0,1.0
1565933758748000.0,1.00294,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933759882000.0,1.00162,3.0,0.0,1.0,0.0,-1.0,1.0
1565933760255000.0,1.00195,3.0,0.0,1.0,0.0,-1.0,1.0
1565933760272000.0,1.00274,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933760534000.0,1.00139,3.0,0.0,1.0,0.0,-1.0,1.0
1565933760534000.0,1.00217,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933760997000.0,1.0014,3.0,0.0,1.0,0.0,-1.0,1.0
1565933760997000.0,1.00218,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761115000.0,1.00183,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761134000.0,1.00182,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761134000.0,1.00176,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761543000.0,1.00213,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761565000.0,1.00216,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761797000.0,1.00141,3.0,0.0,1.0,0.0,-1.0,1.0
1565933761804000.0,1.00198,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761804000.0,1.0015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761806000.0,1.00138,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761806000.0,1.00134,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761810000.0,1.00135,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00133,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00132,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00131,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00127,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00122,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00141,3.0,0.0,1.0,0.0,-1.0,1.0
1565933761824000.0,1.00104,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00091,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00071,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00081,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00064,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00058,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00051,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.0005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00141,3.0,0.0,1.0,0.0,-1.0,1.0
1565933761824000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00027,1.0,1.0,0.0,-1.0,0.0,1.0
1565933761824000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00028,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00017,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933761824000.0,1.00068,1.0,1.0,0.0,-1.0,0.0,1.0
1565933761841000.0,1.00079,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762380000.0,1.00083,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762370000.0,1.00141,3.0,0.0,1.0,0.0,-1.0,1.0
1565933762402000.0,1.00081,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762402000.0,1.0008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762452000.0,1.00072,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762452000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762452000.0,1.00069,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762452000.0,1.00066,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762452000.0,1.00053,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762481000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762487000.0,1.00071,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762628000.0,1.00075,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762639000.0,1.00141,3.0,0.0,1.0,0.0,-1.0,1.0
1565933762692000.0,1.00142,3.0,0.0,1.0,0.0,-1.0,1.0
1565933762692000.0,1.00076,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762849000.0,1.00074,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762849000.0,1.00067,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762894000.0,1.00057,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933762975000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933763100000.0,1.00265,3.0,0.0,1.0,0.0,-1.0,1.0
1565933763100000.0,1.00176,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933763100000.0,1.00297,3.0,0.0,1.0,0.0,-1.0,1.0
1565933763100000.0,1.00208,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933763100000.0,1.0041,3.0,0.0,1.0,0.0,-1.0,1.0
1565933763100000.0,1.00321,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933763392000.0,1.00381,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933763596000.0,1.00384,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933763621000.0,1.00041,3.0,0.0,1.0,0.0,-1.0,1.0
1565933763621000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933763930000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933763970000.0,1.00049,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933764400000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933764860000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933764217000.0,1.00045,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765346000.0,1.00159,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00153,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00138,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00118,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00041,3.0,0.0,1.0,0.0,-1.0,1.0
1565933765641000.0,1.00137,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00117,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00111,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00109,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00108,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00087,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00085,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933765641000.0,1.00082,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933766237000.0,1.00077,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933766406000.0,1.00042,3.0,0.0,1.0,0.0,-1.0,1.0
1565933766406000.0,1.00078,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933766502000.0,1.00079,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933766773000.0,1.00043,3.0,0.0,1.0,0.0,-1.0,1.0
1565933766773000.0,1.0008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933767710000.0,1.00076,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933767710000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933767478000.0,1.00064,3.0,0.0,1.0,0.0,-1.0,1.0
1565933767478000.0,1.00101,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933767702000.0,1.00092,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933767848000.0,1.00065,3.0,0.0,1.0,0.0,-1.0,1.0
1565933767848000.0,1.00093,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933768586000.0,1.00066,3.0,0.0,1.0,0.0,-1.0,1.0
1565933768995000.0,1.00067,3.0,0.0,1.0,0.0,-1.0,1.0
1565933768995000.0,1.00094,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769137000.0,1.00083,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769137000.0,1.00067,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769137000.0,1.00062,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769137000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769137000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769137000.0,1.00042,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769137000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769137000.0,1.00024,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769551000.0,1.00154,3.0,0.0,1.0,0.0,-1.0,1.0
1565933769551000.0,1.00139,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933769877000.0,1.00011,1.0,1.0,0.0,-1.0,0.0,1.0
1565933770375000.0,1.00111,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770375000.0,1.0011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770375000.0,1.00108,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770375000.0,1.00107,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770375000.0,1.00043,1.0,1.0,0.0,-1.0,0.0,1.0
1565933770409000.0,1.00044,1.0,1.0,0.0,-1.0,0.0,1.0
1565933770678000.0,1.00105,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770678000.0,1.001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770678000.0,1.00154,3.0,0.0,1.0,0.0,-1.0,1.0
1565933770678000.0,1.00098,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770678000.0,1.00096,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770678000.0,1.00089,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770678000.0,1.00086,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770678000.0,1.00061,1.0,1.0,0.0,-1.0,0.0,1.0
1565933770706000.0,1.00101,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933770794000.0,1.00049,1.0,1.0,0.0,-1.0,0.0,1.0
1565933771870000.0,1.00064,1.0,1.0,0.0,-1.0,0.0,1.0
1565933771407000.0,1.00085,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933771407000.0,1.00068,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933771407000.0,1.00066,1.0,1.0,0.0,-1.0,0.0,1.0
1565933771407000.0,1.00154,3.0,0.0,1.0,0.0,-1.0,1.0
1565933771502000.0,1.00079,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933771798000.0,1.00023,3.0,0.0,1.0,0.0,-1.0,1.0
1565933772160000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933772530000.0,1.00056,3.0,0.0,1.0,0.0,-1.0,1.0
1565933772413000.0,1.00055,3.0,0.0,1.0,0.0,-1.0,1.0
1565933772680000.0,1.00041,1.0,1.0,0.0,-1.0,0.0,1.0
1565933772785000.0,1.00007,1.0,1.0,0.0,-1.0,0.0,1.0
1565933772805000.0,1.00003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933772822000.0,1.00025,1.0,1.0,0.0,-1.0,0.0,1.0
1565933772824000.0,1.00028,1.0,1.0,0.0,-1.0,0.0,1.0
1565933772831000.0,1.00061,1.0,1.0,0.0,-1.0,0.0,1.0
1565933772831000.0,1.00088,3.0,0.0,1.0,0.0,-1.0,1.0
1565933772842000.0,1.00043,1.0,1.0,0.0,-1.0,0.0,1.0
1565933772942000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933773112000.0,1.00022,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933773119000.0,1.00026,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933773137000.0,1.00021,1.0,1.0,0.0,-1.0,0.0,1.0
1565933773137000.0,1.00121,3.0,0.0,1.0,0.0,-1.0,1.0
1565933773146000.0,1.00018,1.0,1.0,0.0,-1.0,0.0,1.0
1565933773228000.0,1.00003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933773259000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933773270000.0,1.00002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933773294000.0,1.00025,1.0,1.0,0.0,-1.0,0.0,1.0
1565933773372000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774170000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774118000.0,1.00086,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774137000.0,1.0009,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774177000.0,1.00091,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774183000.0,1.00121,3.0,0.0,1.0,0.0,-1.0,1.0
1565933774195000.0,1.00092,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774197000.0,1.00096,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774244000.0,1.00136,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774344000.0,1.00088,3.0,0.0,1.0,0.0,-1.0,1.0
1565933774386000.0,1.0014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774402000.0,1.00139,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774450000.0,1.00151,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774525000.0,1.00191,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774528000.0,1.00131,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774532000.0,1.00176,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774548000.0,1.00179,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933774919000.0,1.0018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933775227000.0,1.00149,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933775489000.0,1.00177,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933775492000.0,1.00088,3.0,0.0,1.0,0.0,-1.0,1.0
1565933775577000.0,1.00121,3.0,0.0,1.0,0.0,-1.0,1.0
1565933775753000.0,1.00117,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933775767000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933775782000.0,1.00067,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933775826000.0,1.00095,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933775925000.0,1.00066,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933775978000.0,1.00053,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776870000.0,1.00057,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776138000.0,1.00081,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776164000.0,1.00058,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776180000.0,1.00145,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776180000.0,1.00121,3.0,0.0,1.0,0.0,-1.0,1.0
1565933776292000.0,1.00128,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776355000.0,1.00131,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776460000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776651000.0,1.00023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776708000.0,1.00159,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933776846000.0,1.00035,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777190000.0,1.0005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777202000.0,1.0009,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777288000.0,1.00154,3.0,0.0,1.0,0.0,-1.0,1.0
1565933777342000.0,1.00105,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777354000.0,1.00126,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777359000.0,1.00058,3.0,0.0,1.0,0.0,-1.0,1.0
1565933777359000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777395000.0,1.00044,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777409000.0,1.00041,3.0,0.0,1.0,0.0,-1.0,1.0
1565933777409000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777532000.0,1.00139,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777752000.0,1.00143,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777958000.0,1.00033,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777971000.0,1.00051,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933777988000.0,1.00068,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933778830000.0,1.00048,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933778890000.0,1.00058,3.0,0.0,1.0,0.0,-1.0,1.0
1565933778900000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933778108000.0,1.00045,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933778484000.0,1.00044,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933778496000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933786500000.0,1.00001,1.0,1.0,0.0,-1.0,0.0,1.0
1565933786644000.0,1.00028,1.0,1.0,0.0,-1.0,0.0,1.0
1565933787566000.0,1.00029,1.0,1.0,0.0,-1.0,0.0,1.0
1565933787952000.0,1.00052,1.0,1.0,0.0,-1.0,0.0,1.0
1565933787952000.0,1.00055,1.0,1.0,0.0,-1.0,0.0,1.0
1565933790126000.0,1.00015,1.0,1.0,0.0,-1.0,0.0,1.0
1565933791753000.0,1.00014,1.0,1.0,0.0,-1.0,0.0,1.0
1565933792440000.0,1.00018,1.0,1.0,0.0,-1.0,0.0,1.0
1565933792463000.0,1.00017,1.0,1.0,0.0,-1.0,0.0,1.0
1565933792746000.0,1.00008,1.0,1.0,0.0,-1.0,0.0,1.0
1565933792746000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933792763000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933793446000.0,1.00031,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933793539000.0,1.00062,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933793680000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933793782000.0,1.00064,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933793892000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933794660000.0,1.00112,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933794201000.0,1.00113,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933794256000.0,1.00116,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933794288000.0,1.00115,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933794364000.0,1.00117,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933794558000.0,1.00119,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933794809000.0,1.0012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933795221000.0,1.00121,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933795445000.0,1.00125,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933795592000.0,1.00126,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933795631000.0,1.00122,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933795925000.0,1.00127,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933795995000.0,1.00124,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933796100000.0,1.00128,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933796199000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565933796374000.0,1.00028,3.0,0.0,1.0,0.0,-1.0,1.0
1565933796389000.0,1.00032,3.0,0.0,1.0,0.0,-1.0,1.0
1565933796394000.0,1.00035,3.0,0.0,1.0,0.0,-1.0,1.0
1565933796394000.0,1.00129,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933796861000.0,1.00034,3.0,0.0,1.0,0.0,-1.0,1.0
1565933797590000.0,1.00025,3.0,0.0,1.0,0.0,-1.0,1.0
1565933797590000.0,1.00119,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933797160000.0,1.0013,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933797325000.0,1.00143,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933797437000.0,1.00144,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933797445000.0,1.00147,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933797548000.0,1.00003,3.0,0.0,1.0,0.0,-1.0,1.0
1565933797548000.0,1.00114,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933797601000.0,1.00146,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933797890000.0,1.00035,3.0,0.0,1.0,0.0,-1.0,1.0
1565933798300000.0,1.00024,3.0,0.0,1.0,0.0,-1.0,1.0
1565933798300000.0,1.00135,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933798281000.0,1.00083,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933798373000.0,1.00034,3.0,0.0,1.0,0.0,-1.0,1.0
1565933798481000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565933798481000.0,1.00123,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933798505000.0,1.00147,6.0,-1.0,1.0,1.0,-1.0,0.0
1565933799100000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565933799100000.0,1.00116,6.0,-1.0,1.0,1.0,-1.0,0.0
